iter	Passed	Remaining
3228	36073	75643
3229	36083	75630
3230	36094	75619
3231	36105	75607
3232	36118	75600
3233	36130	75589
3234	36140	75576
3235	36150	75563
3236	36161	75551
3237	36171	75537
3238	36181	75524
3239	36192	75513
3240	36204	75502
3241	36214	75489
3242	36225	75477
3243	36235	75464
3244	36245	75451
3245	36256	75439
3246	36266	75424
3247	36276	75412
3248	36286	75398
3249	36296	75385
3250	36307	75373
3251	36318	75361
3252	36328	75348
3253	36338	75335
3254	36348	75320
3255	36359	75309
3256	36369	75295
3257	36381	75285
3258	36391	75273
3259	36401	75258
3260	36414	75251
3261	36424	75237
3262	36433	75223
3263	36444	75211
3264	36454	75198
3265	36464	75184
3266	36474	75171
3267	36484	75157
3268	36494	75144
3269	36505	75132
3270	36516	75121
3271	36526	75108
3272	36537	75096
3273	36547	75081
3274	36558	75070
3275	36568	75057
3276	36578	75042
3277	36588	75030
3278	36599	75017
3279	36609	75005
3280	36620	74993
3281	36631	74982
3282	36642	74969
3283	36653	74958
3284	36662	74943
3285	36673	74932
3286	36683	74918
3287	36693	74904
3288	36704	74892
3289	36714	74879
3290	36726	74871
3291	36737	74859
3292	36747	74845
3293	36757	74832
3294	36768	74821
3295	36780	74811
3296	36790	74797
3297	36801	74785
3298	36811	74772
3299	36823	74763
3300	36835	74752
3301	36844	74738
3302	36855	74726
3303	36865	74713
3304	36875	74699
3305	36885	74686
3306	36895	74672
3307	36906	74660
3308	36916	74647
3309	36926	74633
3310	36938	74625
3311	36949	74613
3312	36959	74599
3313	36970	74587
3314	36980	74574
3315	36991	74562
3316	37000	74547
3317	37010	74533
3318	37019	74519
3319	37031	74508
3320	37042	74497
3321	37052	74483
3322	37061	74468
3323	37071	74455
3324	37080	74440
3325	37091	74428
3326	37101	74415
3327	37112	74403
3328	37124	74393
3329	37134	74381
3330	37144	74367
3331	37158	74361
3332	37168	74348
3333	37178	74335
3334	37189	74323
3335	37199	74309
3336	37209	74296
3337	37220	74284
3338	37230	74271
3339	37243	74263
3340	37253	74250
3341	37263	74236
3342	37274	74224
3343	37284	74211
3344	37294	74199
3345	37305	74186
3346	37315	74173
3347	37325	74159
3348	37336	74148
3349	37347	74137
3350	37357	74123
3351	37368	74111
3352	37377	74097
3353	37388	74086
3354	37398	74072
3355	37407	74057
3356	37418	74045
3357	37428	74031
3358	37440	74021
3359	37450	74008
3360	37459	73994
3361	37470	73981
3362	37479	73967
3363	37489	73953
3364	37499	73940
3365	37509	73926
3366	37519	73914
3367	37529	73900
3368	37540	73889
3369	37554	73882
3370	37564	73870
3371	37574	73856
3372	37586	73845
3373	37595	73831
3374	37605	73818
3375	37616	73806
3376	37625	73792
3377	37636	73779
3378	37647	73768
3379	37656	73753
3380	37669	73745
3381	37681	73735
3382	37690	73720
3383	37700	73707
3384	37710	73694
3385	37720	73680
3386	37731	73670
3387	37741	73656
3388	37751	73642
3389	37762	73631
3390	37773	73620
3391	37784	73608
3392	37795	73596
3393	37804	73582
3394	37815	73570
3395	37826	73558
3396	37835	73543
3397	37846	73532
3398	37855	73517
3399	37866	73504
3400	37876	73492
3401	37888	73481
3402	37897	73468
3403	37907	73453
3404	37917	73440
3405	37927	73427
3406	37940	73420
3407	37950	73406
3408	37960	73394
3409	37970	73379
3410	37982	73370
3411	37992	73357
3412	38002	73343
3413	38012	73331
3414	38023	73318
3415	38032	73303
3416	38043	73292
3417	38052	73277
3418	38063	73265
3419	38074	73254
3420	38086	73244
3421	38095	73230
3422	38108	73221
3423	38118	73208
3424	38129	73196
3425	38139	73185
3426	38149	73170
3427	38160	73159
3428	38170	73146
3429	38180	73133
3430	38192	73123
3431	38202	73111
3432	38212	73097
3433	38224	73087
3434	38234	73073
3435	38244	73060
3436	38254	73048
3437	38264	73034
3438	38276	73024
3439	38287	73013
3440	38298	73002
3441	38309	72990
3442	38320	72978
3443	38331	72968
3444	38341	72954
3445	38351	72941
3446	38361	72928
3447	38371	72914
3448	38382	72902
3449	38392	72889
3450	38402	72876
3451	38413	72864
3452	38422	72851
3453	38433	72839
3454	38443	72825
3455	38453	72811
3456	38464	72801
3457	38475	72789
3458	38484	72775
3459	38495	72763
3460	38506	72752
3461	38517	72740
3462	38528	72728
3463	38538	72715
3464	38550	72706
3465	38562	72696
3466	38571	72682
3467	38582	72671
3468	38593	72658
3469	38605	72648
3470	38616	72637
3471	38626	72625
3472	38636	72611
3473	38647	72600
3474	38657	72586
3475	38667	72573
3476	38677	72560
3477	38687	72546
3478	38699	72538
3479	38711	72529
3480	38722	72517
3481	38734	72508
3482	38745	72496
3483	38755	72483
3484	38765	72470
3485	38776	72458
3486	38786	72445
3487	38797	72433
3488	38808	72421
3489	38819	72410
3490	38829	72397
3491	38840	72385
3492	38850	72372
3493	38861	72362
3494	38872	72349
3495	38882	72336
3496	38893	72325
3497	38903	72312
3498	38915	72303
3499	38926	72292
3500	38936	72278
3501	38945	72264
3502	38957	72253
3503	38967	72240
3504	38976	72226
3505	38987	72213
3506	38996	72199
3507	39008	72189
3508	39018	72177
3509	39028	72164
3510	39040	72153
3511	39050	72140
3512	39060	72128
3513	39070	72115
3514	39080	72101
3515	39091	72089
3516	39104	72082
3517	39113	72068
3518	39127	72061
3519	39139	72052
3520	39149	72039
3521	39160	72026
3522	39170	72014
3523	39179	72000
3524	39190	71988
3525	39201	71976
3526	39210	71962
3527	39221	71950
3528	39231	71938
3529	39246	71933
3530	39259	71925
3531	39271	71915
3532	39283	71907
3533	39294	71895
3534	39306	71885
3535	39318	71875
3536	39328	71863
3537	39341	71856
3538	39353	71846
3539	39363	71832
3540	39373	71819
3541	39384	71807
3542	39394	71794
3543	39405	71784
3544	39416	71772
3545	39425	71758
3546	39436	71745
3547	39445	71731
3548	39458	71722
3549	39468	71709
3550	39477	71695
3551	39487	71682
3552	39499	71671
3553	39508	71657
3554	39521	71650
3555	39532	71638
3556	39542	71624
3557	39555	71617
3558	39565	71605
3559	39575	71591
3560	39586	71579
3561	39597	71568
3562	39606	71554
3563	39617	71542
3564	39627	71530
3565	39637	71516
3566	39648	71505
3567	39660	71494
3568	39672	71485
3569	39682	71473
3570	39693	71461
3571	39703	71447
3572	39713	71434
3573	39724	71424
3574	39734	71410
3575	39744	71398
3576	39755	71386
3577	39766	71375
3578	39777	71363
3579	39787	71351
3580	39797	71337
3581	39808	71325
3582	39817	71312
3583	39827	71298
3584	39838	71286
3585	39847	71272
3586	39858	71260
3587	39868	71248
3588	39880	71238
3589	39891	71226
3590	39902	71215
3591	39914	71205
3592	39924	71193
3593	39935	71181
3594	39945	71167
3595	39955	71155
3596	39965	71142
3597	39977	71133
3598	39988	71121
3599	39998	71108
3600	40008	71094
3601	40018	71082
3602	40028	71070
3603	40039	71058
3604	40050	71046
3605	40059	71032
3606	40070	71019
3607	40079	71005
3608	40092	70997
3609	40104	70987
3610	40113	70974
3611	40123	70960
3612	40133	70947
3613	40143	70933
3614	40153	70921
3615	40162	70907
3616	40172	70894
3617	40184	70882
3618	40194	70870
3619	40204	70858
3620	40215	70846
3621	40224	70832
3622	40235	70820
3623	40245	70807
3624	40254	70792
3625	40265	70781
3626	40275	70768
3627	40289	70761
3628	40301	70753
3629	40312	70740
3630	40321	70726
3631	40332	70715
3632	40342	70702
3633	40353	70690
3634	40363	70677
3635	40373	70665
3636	40384	70653
3637	40394	70640
3638	40406	70631
3639	40418	70620
3640	40429	70609
3641	40439	70596
3642	40449	70584
3643	40459	70571
3644	40469	70557
3645	40479	70545
3646	40489	70532
3647	40502	70523
3648	40512	70511
3649	40522	70498
3650	40533	70486
3651	40544	70474
3652	40553	70461
3653	40564	70449
3654	40574	70436
3655	40584	70423
3656	40595	70411
3657	40604	70398
3658	40617	70389
3659	40629	70379
3660	40638	70365
3661	40648	70351
3662	40657	70338
3663	40667	70324
3664	40678	70313
3665	40690	70303
3666	40699	70289
3667	40711	70278
3668	40721	70266
3669	40731	70253
3670	40742	70241
3671	40751	70227
3672	40761	70215
3673	40771	70201
3674	40781	70188
3675	40791	70175
3676	40801	70162
3677	40812	70150
3678	40822	70138
3679	40834	70128
3680	40845	70116
3681	40855	70104
3682	40865	70091
3683	40876	70080
3684	40886	70067
3685	40895	70053
3686	40906	70041
3687	40916	70028
3688	40929	70020
3689	40940	70009
3690	40950	69996
3691	40961	69984
3692	40971	69972
3693	40981	69959
3694	40992	69947
3695	41002	69935
3696	41012	69922
3697	41025	69914
3698	41036	69902
3699	41045	69889
3700	41056	69877
3701	41067	69866
3702	41077	69852
3703	41089	69844
3704	41101	69833
3705	41111	69820
3706	41122	69808
3707	41132	69796
3708	41143	69786
3709	41154	69773
3710	41165	69762
3711	41174	69748
3712	41185	69736
3713	41195	69723
3714	41205	69710
3715	41216	69699
3716	41226	69687
3717	41239	69679
3718	41250	69667
3719	41260	69654
3720	41270	69641
3721	41280	69629
3722	41290	69616
3723	41301	69604
3724	41311	69591
3725	41321	69578
3726	41332	69567
3727	41341	69553
3728	41354	69545
3729	41365	69534
3730	41375	69521
3731	41385	69508
3732	41396	69497
3733	41406	69484
3734	41417	69473
3735	41428	69461
3736	41437	69447
3737	41450	69438
3738	41461	69427
3739	41470	69413
3740	41481	69401
3741	41493	69392
3742	41503	69379
3743	41515	69369
3744	41525	69356
3745	41534	69342
3746	41545	69330
3747	41554	69316
3748	41566	69307
3749	41576	69294
3750	41586	69280
3751	41596	69268
3752	41606	69255
3753	41615	69241
3754	41626	69229
3755	41635	69215
3756	41646	69204
3757	41656	69190
3758	41668	69180
3759	41679	69169
3760	41689	69156
3761	41698	69142
3762	41709	69131
3763	41718	69117
3764	41729	69106
3765	41740	69093
3766	41750	69081
3767	41761	69070
3768	41772	69058
3769	41781	69045
3770	41792	69033
3771	41802	69020
3772	41813	69008
3773	41823	68996
3774	41833	68983
3775	41844	68971
3776	41853	68958
3777	41864	68946
3778	41876	68936
3779	41887	68925
3780	41899	68916
3781	41910	68905
3782	41920	68892
3783	41929	68878
3784	41941	68867
3785	41950	68853
3786	41960	68841
3787	41972	68830
3788	41983	68819
3789	41993	68807
3790	42004	68796
3791	42014	68782
3792	42024	68771
3793	42036	68760
3794	42046	68747
3795	42057	68737
3796	42070	68728
3797	42079	68714
3798	42092	68705
3799	42104	68697
3800	42114	68684
3801	42124	68671
3802	42135	68659
3803	42144	68645
3804	42155	68634
3805	42165	68621
3806	42175	68608
3807	42185	68596
3808	42196	68585
3809	42207	68573
3810	42217	68561
3811	42227	68547
3812	42238	68536
3813	42248	68524
3814	42258	68511
3815	42269	68500
3816	42280	68487
3817	42293	68480
3818	42306	68472
3819	42317	68460
3820	42326	68447
3821	42337	68435
3822	42347	68423
3823	42357	68410
3824	42369	68399
3825	42378	68386
3826	42388	68373
3827	42399	68361
3828	42410	68350
3829	42421	68339
3830	42431	68327
3831	42441	68314
3832	42453	68303
3833	42463	68290
3834	42472	68277
3835	42484	68267
3836	42494	68254
3837	42506	68245
3838	42517	68234
3839	42528	68222
3840	42538	68209
3841	42549	68198
3842	42559	68185
3843	42569	68172
3844	42579	68160
3845	42588	68146
3846	42600	68137
3847	42610	68124
3848	42622	68114
3849	42633	68102
3850	42643	68090
3851	42654	68078
3852	42665	68066
3853	42674	68053
3854	42686	68043
3855	42699	68035
3856	42709	68022
3857	42721	68013
3858	42732	68002
3859	42742	67989
3860	42752	67976
3861	42763	67965
3862	42773	67952
3863	42783	67939
3864	42794	67928
3865	42804	67915
3866	42816	67906
3867	42829	67897
3868	42839	67884
3869	42850	67874
3870	42862	67864
3871	42871	67850
3872	42881	67838
3873	42893	67828
3874	42903	67814
3875	42914	67803
3876	42924	67791
3877	42936	67782
3878	42948	67771
3879	42958	67759
3880	42968	67747
3881	42979	67735
3882	42989	67722
3883	42999	67709
3884	43010	67698
3885	43019	67684
3886	43032	67675
3887	43044	67666
3888	43054	67653
3889	43063	67639
3890	43075	67630
3891	43087	67620
3892	43097	67607
3893	43109	67597
3894	43120	67586
3895	43132	67577
3896	43143	67566
3897	43154	67554
3898	43164	67541
3899	43176	67531
3900	43186	67519
3901	43196	67507
3902	43207	67495
3903	43217	67483
3904	43227	67470
3905	43238	67458
3906	43250	67448
3907	43260	67436
3908	43270	67424
3909	43280	67411
3910	43292	67402
3911	43303	67390
3912	43312	67376
3913	43324	67365
3914	43334	67353
3915	43346	67343
3916	43356	67331
3917	43366	67318
3918	43375	67304
3919	43386	67293
3920	43396	67279
3921	43406	67267
3922	43416	67255
3923	43425	67241
3924	43436	67230
3925	43447	67218
3926	43457	67205
3927	43467	67193
3928	43477	67179
3929	43490	67172
3930	43501	67160
3931	43510	67147
3932	43521	67135
3933	43530	67121
3934	43540	67109
3935	43551	67097
3936	43562	67086
3937	43572	67074
3938	43583	67062
3939	43593	67049
3940	43603	67037
3941	43613	67024
3942	43624	67013
3943	43635	67002
3944	43645	66989
3945	43658	66980
3946	43669	66969
3947	43678	66956
3948	43688	66943
3949	43698	66931
3950	43708	66917
3951	43719	66906
3952	43728	66893
3953	43738	66879
3954	43749	66869
3955	43760	66857
3956	43770	66844
3957	43781	66833
3958	43791	66820
3959	43801	66808
3960	43811	66796
3961	43821	66782
3962	43832	66771
3963	43841	66758
3964	43852	66746
3965	43863	66734
3966	43874	66723
3967	43887	66715
3968	43898	66704
3969	43907	66690
3970	43918	66678
3971	43928	66667
3972	43938	66653
3973	43948	66642
3974	43959	66630
3975	43971	66620
3976	43982	66609
3977	43992	66597
3978	44002	66584
3979	44013	66573
3980	44024	66562
3981	44034	66549
3982	44045	66537
3983	44054	66524
3984	44065	66512
3985	44075	66499
3986	44087	66490
3987	44097	66478
3988	44107	66465
3989	44118	66454
3990	44130	66444
3991	44139	66430
3992	44149	66417
3993	44160	66406
3994	44169	66393
3995	44182	66384
3996	44193	66372
3997	44202	66359
3998	44213	66347
3999	44223	66335
4000	44232	66321
4001	44244	66310
4002	44253	66297
4003	44263	66285
4004	44276	66276
4005	44287	66265
4006	44297	66252
4007	44308	66240
4008	44317	66228
4009	44329	66217
4010	44340	66207
4011	44350	66194
4012	44361	66182
4013	44371	66170
4014	44381	66158
4015	44393	66147
4016	44404	66136
4017	44414	66124
4018	44425	66113
4019	44435	66101
4020	44445	66088
4021	44456	66077
4022	44466	66064
4023	44477	66053
4024	44488	66041
4025	44499	66031
4026	44510	66019
4027	44521	66008
4028	44530	65994
4029	44541	65983
4030	44551	65970
4031	44560	65957
4032	44571	65945
4033	44581	65932
4034	44593	65923
4035	44604	65911
4036	44613	65898
4037	44624	65887
4038	44634	65874
4039	44644	65861
4040	44655	65850
4041	44665	65837
4042	44678	65829
4043	44688	65817
4044	44698	65804
4045	44711	65796
4046	44722	65785
4047	44732	65772
4048	44742	65759
4049	44752	65748
4050	44762	65734
4051	44773	65723
4052	44783	65711
4053	44793	65699
4054	44806	65689
4055	44816	65677
4056	44826	65665
4057	44836	65653
4058	44846	65640
4059	44856	65627
4060	44866	65615
4061	44876	65602
4062	44887	65591
4063	44897	65578
4064	44907	65566
4065	44918	65554
4066	44928	65542
4067	44938	65530
4068	44949	65518
4069	44958	65504
4070	44970	65494
4071	44980	65481
4072	44989	65468
4073	45000	65457
4074	45010	65444
4075	45022	65435
4076	45033	65424
4077	45043	65411
4078	45053	65399
4079	45066	65389
4080	45075	65377
4081	45086	65365
4082	45097	65354
4083	45106	65340
4084	45117	65329
4085	45130	65321
4086	45141	65310
4087	45152	65298
4088	45163	65287
4089	45172	65274
4090	45183	65263
4091	45193	65250
4092	45203	65237
4093	45214	65225
4094	45223	65212
4095	45236	65204
4096	45247	65193
4097	45257	65179
4098	45268	65169
4099	45279	65157
4100	45288	65144
4101	45299	65132
4102	45308	65119
4103	45318	65107
4104	45329	65095
4105	45339	65082
4106	45352	65074
4107	45363	65063
4108	45372	65050
4109	45382	65037
4110	45393	65026
4111	45403	65012
4112	45414	65002
4113	45424	64990
4114	45434	64977
4115	45446	64967
4116	45456	64955
4117	45467	64944
4118	45480	64935
4119	45490	64923
4120	45500	64910
4121	45511	64900
4122	45521	64887
4123	45531	64875
4124	45542	64863
4125	45552	64850
4126	45564	64841
4127	45575	64829
4128	45584	64816
4129	45595	64805
4130	45606	64793
4131	45615	64780
4132	45626	64769
4133	45635	64755
4134	45646	64743
4135	45656	64732
4136	45668	64721
4137	45678	64709
4138	45688	64696
4139	45697	64683
4140	45708	64671
4141	45718	64658
4142	45728	64646
4143	45738	64634
4144	45748	64622
4145	45760	64612
4146	45770	64599
4147	45782	64589
4148	45793	64578
4149	45803	64566
4150	45812	64553
4151	45824	64542
4152	45833	64529
4153	45844	64517
4154	45854	64505
4155	45864	64492
4156	45878	64485
4157	45888	64473
4158	45898	64460
4159	45909	64449
4160	45920	64438
4161	45930	64425
4162	45941	64414
4163	45951	64402
4164	45962	64391
4165	45973	64380
4166	45984	64369
4167	45994	64356
4168	46006	64347
4169	46016	64335
4170	46026	64322
4171	46038	64312
4172	46048	64300
4173	46059	64288
4174	46070	64278
4175	46081	64266
4176	46094	64258
4177	46107	64249
4178	46118	64239
4179	46128	64227
4180	46142	64220
4181	46155	64212
4182	46167	64201
4183	46177	64189
4184	46191	64182
4185	46203	64173
4186	46214	64161
4187	46224	64149
4188	46236	64139
4189	46246	64127
4190	46258	64117
4191	46272	64109
4192	46283	64099
4193	46293	64087
4194	46307	64080
4195	46319	64069
4196	46329	64057
4197	46339	64045
4198	46352	64036
4199	46362	64024
4200	46373	64012
4201	46384	64002
4202	46395	63991
4203	46408	63983
4204	46420	63973
4205	46432	63962
4206	46442	63951
4207	46454	63940
4208	46465	63930
4209	46476	63918
4210	46487	63908
4211	46500	63899
4212	46513	63890
4213	46523	63878
4214	46535	63868
4215	46548	63860
4216	46560	63850
4217	46571	63839
4218	46583	63829
4219	46594	63819
4220	46605	63807
4221	46619	63801
4222	46632	63792
4223	46643	63781
4224	46655	63772
4225	46667	63762
4226	46679	63752
4227	46690	63741
4228	46703	63732
4229	46715	63723
4230	46728	63714
4231	46739	63703
4232	46751	63693
4233	46763	63683
4234	46774	63673
4235	46785	63662
4236	46798	63653
4237	46810	63644
4238	46821	63632
4239	46835	63625
4240	46847	63616
4241	46859	63606
4242	46870	63595
4243	46882	63585
4244	46896	63577
4245	46907	63567
4246	46918	63555
4247	46932	63548
4248	46945	63540
4249	46957	63531
4250	46969	63520
4251	46980	63510
4252	46993	63501
4253	47004	63490
4254	47016	63480
4255	47028	63471
4256	47041	63461
4257	47054	63453
4258	47068	63446
4259	47079	63436
4260	47092	63427
4261	47104	63417
4262	47115	63406
4263	47128	63397
4264	47141	63389
4265	47155	63382
4266	47166	63371
4267	47178	63362
4268	47192	63354
4269	47206	63346
4270	47217	63335
4271	47229	63325
4272	47242	63318
4273	47255	63309
4274	47270	63304
4275	47282	63293
4276	47295	63285
4277	47306	63274
4278	47317	63263
4279	47329	63253
4280	47342	63245
4281	47354	63235
4282	47367	63226
4283	47378	63214
4284	47390	63206
4285	47403	63196
4286	47414	63185
4287	47426	63176
4288	47438	63166
4289	47452	63159
4290	47466	63152
4291	47477	63141
4292	47490	63132
4293	47502	63123
4294	47513	63111
4295	47525	63101
4296	47537	63092
4297	47548	63081
4298	47559	63069
4299	47572	63061
4300	47585	63052
4301	47595	63040
4302	47607	63029
4303	47619	63020
4304	47630	63009
4305	47641	62998
4306	47653	62988
4307	47665	62978
4308	47677	62969
4309	47690	62959
4310	47702	62950
4311	47713	62939
4312	47725	62930
4313	47738	62920
4314	47750	62911
4315	47762	62900
4316	47773	62890
4317	47787	62883
4318	47800	62874
4319	47812	62864
4320	47823	62853
4321	47835	62843
4322	47847	62834
4323	47860	62825
4324	47871	62814
4325	47885	62806
4326	47897	62797
4327	47908	62785
4328	47920	62775
4329	47931	62765
4330	47942	62753
4331	47953	62742
4332	47965	62732
4333	47976	62721
4334	47987	62710
4335	48000	62702
4336	48013	62692
4337	48023	62681
4338	48035	62670
4339	48047	62660
4340	48058	62649
4341	48069	62638
4342	48082	62629
4343	48094	62619
4344	48106	62610
4345	48118	62599
4346	48130	62590
4347	48142	62580
4348	48154	62571
4349	48166	62560
4350	48178	62551
4351	48190	62540
4352	48204	62533
4353	48216	62523
4354	48228	62514
4355	48240	62504
4356	48252	62493
4357	48265	62486
4358	48279	62478
4359	48290	62467
4360	48301	62456
4361	48316	62449
4362	48328	62440
4363	48340	62430
4364	48350	62418
4365	48363	62409
4366	48375	62399
4367	48386	62388
4368	48397	62377
4369	48410	62368
4370	48422	62358
4371	48433	62346
4372	48444	62336
4373	48457	62327
4374	48468	62316
4375	48480	62306
4376	48492	62296
4377	48503	62285
4378	48514	62274
4379	48527	62265
4380	48539	62256
4381	48550	62245
4382	48562	62234
4383	48574	62225
4384	48585	62213
4385	48596	62202
4386	48608	62192
4387	48619	62181
4388	48632	62172
4389	48644	62162
4390	48659	62156
4391	48671	62147
4392	48683	62136
4393	48695	62126
4394	48707	62117
4395	48719	62107
4396	48730	62096
4397	48745	62090
4398	48758	62081
4399	48770	62071
4400	48782	62061
4401	48795	62052
4402	48808	62043
4403	48820	62034
4404	48830	62022
4405	48844	62014
4406	48857	62005
4407	48868	61995
4408	48879	61983
4409	48891	61973
4410	48903	61963
4411	48915	61953
4412	48926	61942
4413	48939	61933
4414	48951	61924
4415	48962	61913
4416	48974	61902
4417	48986	61892
4418	48997	61881
4419	49008	61870
4420	49020	61860
4421	49032	61850
4422	49043	61839
4423	49058	61833
4424	49071	61823
4425	49083	61814
4426	49093	61802
4427	49106	61793
4428	49118	61783
4429	49129	61772
4430	49140	61760
4431	49155	61754
4432	49167	61745
4433	49178	61734
4434	49190	61724
4435	49203	61715
4436	49216	61705
4437	49228	61696
4438	49239	61685
4439	49251	61675
4440	49264	61666
4441	49277	61658
4442	49289	61647
4443	49302	61638
4444	49314	61629
4445	49325	61617
4446	49337	61608
4447	49349	61598
4448	49362	61588
4449	49374	61580
4450	49386	61569
4451	49399	61560
4452	49410	61549
4453	49421	61537
4454	49433	61528
4455	49445	61518
4456	49459	61510
4457	49472	61502
4458	49484	61492
4459	49496	61482
4460	49507	61471
4461	49519	61460
4462	49531	61450
4463	49542	61439
4464	49553	61428
4465	49566	61419
4466	49578	61409
4467	49590	61399
4468	49601	61389
4469	49614	61379
4470	49625	61369
4471	49636	61357
4472	49648	61347
4473	49661	61338
4474	49673	61328
4475	49688	61321
4476	49699	61311
4477	49712	61302
4478	49724	61292
4479	49735	61281
4480	49747	61271
4481	49760	61262
4482	49772	61251
4483	49783	61241
4484	49797	61233
4485	49810	61224
4486	49822	61214
4487	49832	61202
4488	49845	61193
4489	49860	61187
4490	49871	61176
4491	49882	61164
4492	49897	61157
4493	49908	61147
4494	49920	61136
4495	49930	61125
4496	49942	61114
4497	49953	61103
4498	49965	61093
4499	49977	61083
4500	49989	61074
4501	50002	61064
4502	50013	61053
4503	50025	61043
4504	50037	61033
4505	50047	61021
4506	50060	61012
4507	50072	61001
4508	50082	60990
4509	50094	60980
4510	50107	60970
4511	50120	60962
4512	50131	60950
4513	50143	60941
4514	50157	60932
4515	50170	60924
4516	50182	60913
4517	50194	60904
4518	50207	60896
4519	50220	60887
4520	50231	60875
4521	50243	60864
4522	50258	60858
4523	50270	60848
4524	50282	60838
4525	50293	60828
4526	50307	60820
4527	50319	60810
4528	50332	60801
4529	50343	60790
4530	50356	60781
4531	50368	60771
4532	50379	60759
4533	50391	60749
4534	50404	60741
4535	50416	60731
4536	50429	60722
4537	50440	60711
4538	50453	60702
4539	50465	60692
4540	50476	60681
4541	50489	60671
4542	50501	60661
4543	50512	60650
4544	50523	60639
4545	50536	60630
4546	50548	60620
4547	50559	60609
4548	50571	60599
4549	50584	60590
4550	50595	60578
4551	50606	60567
4552	50618	60557
4553	50629	60546
4554	50642	60537
4555	50658	60531
4556	50670	60521
4557	50682	60512
4558	50693	60501
4559	50705	60490
4560	50717	60480
4561	50728	60469
4562	50741	60461
4563	50754	60451
4564	50766	60441
4565	50777	60430
4566	50788	60419
4567	50802	60410
4568	50815	60401
4569	50827	60392
4570	50838	60381
4571	50853	60374
4572	50865	60364
4573	50878	60355
4574	50890	60345
4575	50903	60336
4576	50916	60327
4577	50928	60317
4578	50939	60306
4579	50953	60299
4580	50966	60289
4581	50977	60278
4582	50988	60267
4583	51001	60258
4584	51013	60248
4585	51024	60237
4586	51035	60225
4587	51051	60220
4588	51064	60211
4589	51076	60200
4590	51086	60189
4591	51099	60180
4592	51112	60170
4593	51124	60160
4594	51135	60149
4595	51148	60141
4596	51161	60131
4597	51177	60126
4598	51190	60117
4599	51202	60106
4600	51214	60097
4601	51228	60088
4602	51240	60079
4603	51251	60068
4604	51266	60061
4605	51280	60053
4606	51293	60044
4607	51305	60034
4608	51316	60023
4609	51329	60013
4610	51342	60005
4611	51355	59996
4612	51370	59989
4613	51382	59979
4614	51395	59970
4615	51407	59960
4616	51419	59949
4617	51429	59938
4618	51443	59930
4619	51458	59923
4620	51469	59912
4621	51482	59903
4622	51494	59893
4623	51506	59883
4624	51518	59872
4625	51529	59861
4626	51540	59850
4627	51552	59839
4628	51563	59828
4629	51577	59820
4630	51590	59811
4631	51601	59801
4632	51612	59789
4633	51624	59779
4634	51636	59769
4635	51647	59758
4636	51659	59747
4637	51671	59737
4638	51683	59726
4639	51696	59717
4640	51707	59707
4641	51720	59698
4642	51731	59686
4643	51742	59675
4644	51754	59665
4645	51765	59654
4646	51777	59643
4647	51791	59636
4648	51804	59626
4649	51816	59616
4650	51827	59605
4651	51843	59600
4652	51856	59590
4653	51868	59581
4654	51880	59571
4655	51894	59563
4656	51906	59552
4657	51918	59542
4658	51929	59531
4659	51940	59520
4660	51952	59509
4661	51966	59501
4662	51978	59491
4663	51989	59480
4664	52002	59471
4665	52014	59460
4666	52025	59449
4667	52037	59439
4668	52049	59429
4669	52060	59418
4670	52072	59407
4671	52084	59397
4672	52095	59386
4673	52108	59377
4674	52120	59367
4675	52133	59357
4676	52144	59346
4677	52155	59335
4678	52167	59325
4679	52180	59316
4680	52194	59308
4681	52207	59299
4682	52219	59288
4683	52234	59282
4684	52247	59273
4685	52259	59262
4686	52270	59252
4687	52283	59242
4688	52296	59233
4689	52309	59224
4690	52323	59216
4691	52335	59206
4692	52347	59196
4693	52359	59186
4694	52371	59176
4695	52383	59165
4696	52396	59156
4697	52407	59145
4698	52420	59136
4699	52434	59127
4700	52446	59117
4701	52457	59106
4702	52468	59095
4703	52480	59085
4704	52493	59075
4705	52504	59064
4706	52518	59057
4707	52531	59047
4708	52543	59037
4709	52554	59026
4710	52565	59014
4711	52577	59004
4712	52589	58994
4713	52600	58983
4714	52612	58973
4715	52624	58962
4716	52640	58957
4717	52651	58945
4718	52663	58935
4719	52675	58925
4720	52687	58915
4721	52699	58904
4722	52711	58894
4723	52723	58884
4724	52736	58875
4725	52747	58863
4726	52759	58854
4727	52772	58844
4728	52783	58833
4729	52795	58822
4730	52807	58812
4731	52820	58803
4732	52833	58794
4733	52844	58783
4734	52856	58773
4735	52868	58762
4736	52879	58751
4737	52891	58741
4738	52903	58730
4739	52914	58719
4740	52926	58708
4741	52938	58698
4742	52950	58688
4743	52961	58677
4744	52974	58668
4745	52986	58658
4746	52997	58647
4747	53009	58635
4748	53022	58626
4749	53036	58619
4750	53048	58609
4751	53060	58598
4752	53073	58589
4753	53085	58579
4754	53097	58568
4755	53108	58557
4756	53120	58547
4757	53132	58536
4758	53146	58529
4759	53157	58517
4760	53169	58507
4761	53185	58501
4762	53198	58492
4763	53209	58481
4764	53221	58470
4765	53233	58460
4766	53244	58449
4767	53259	58442
4768	53272	58433
4769	53284	58422
4770	53296	58412
4771	53307	58401
4772	53319	58391
4773	53332	58382
4774	53344	58371
4775	53358	58363
4776	53371	58354
4777	53384	58344
4778	53396	58335
4779	53407	58323
4780	53419	58313
4781	53434	58306
