iter	MultiClass
1525	0.6872674549
1526	0.6871517668
1527	0.6870345594
1528	0.6869431307
1529	0.6867941731
1530	0.686690639
1531	0.6865485226
1532	0.6864407536
1533	0.6863267637
1534	0.686218977
1535	0.6861150368
1536	0.6860025996
1537	0.685940191
1538	0.6857769006
1539	0.6856620971
1540	0.685559468
1541	0.6854117599
1542	0.6853271486
1543	0.6852123599
1544	0.6850882681
1545	0.685014778
1546	0.6849018686
1547	0.6847594387
1548	0.6846183634
1549	0.6844846474
1550	0.6843507243
1551	0.6842773471
1552	0.6841290114
1553	0.6839861235
1554	0.6839351726
1555	0.6838286637
1556	0.6837427502
1557	0.6836116801
1558	0.6835127942
1559	0.6833974894
1560	0.683327542
1561	0.683220433
1562	0.68312266
1563	0.6830141155
1564	0.6828597412
1565	0.6827288714
1566	0.6826247511
1567	0.6824907384
1568	0.6823980793
1569	0.6823059734
1570	0.6821809682
1571	0.6820425562
1572	0.6818979176
1573	0.6818075594
1574	0.6816411262
1575	0.6815330214
1576	0.6814363123
1577	0.6813098989
1578	0.6812165295
1579	0.6811387511
1580	0.6810250022
1581	0.6809319118
1582	0.680805508
1583	0.6806972311
1584	0.6806086366
1585	0.6804715511
1586	0.6803966899
1587	0.680314371
1588	0.6802046783
1589	0.6801019983
1590	0.67995655
1591	0.6798532571
1592	0.679709125
1593	0.6796254639
1594	0.6795109264
1595	0.6793173938
1596	0.6792173283
1597	0.6791109687
1598	0.6790104016
1599	0.6789205353
1600	0.678841162
1601	0.6787007556
1602	0.6785501229
1603	0.6784160852
1604	0.67833745
1605	0.6782551061
1606	0.6781365556
1607	0.6780184666
1608	0.67791919
1609	0.677809999
1610	0.6777040473
1611	0.6775712486
1612	0.677482882
1613	0.6773596806
1614	0.6772527413
1615	0.6771962572
1616	0.6770855162
1617	0.6769750897
1618	0.6768545177
1619	0.6767585898
1620	0.6765996128
1621	0.6764801425
1622	0.676364923
1623	0.6762622778
1624	0.6761796285
1625	0.6761089157
1626	0.6760408997
1627	0.6759049565
1628	0.6758125214
1629	0.6756695672
1630	0.6755675723
1631	0.67545943
1632	0.6753603826
1633	0.6752533236
1634	0.6751170929
1635	0.6750277638
1636	0.6749248473
1637	0.6748153507
1638	0.6746958776
1639	0.6746320635
1640	0.6745046608
1641	0.6743937076
1642	0.6743038188
1643	0.6742036754
1644	0.6740918027
1645	0.6739786611
1646	0.6738661201
1647	0.6737253357
1648	0.6736065881
1649	0.6734735491
1650	0.6733472746
1651	0.6732318049
1652	0.6731263485
1653	0.6730073769
1654	0.672917404
1655	0.6728563011
1656	0.6727330969
1657	0.6726129957
1658	0.6725153333
1659	0.6724105592
1660	0.6723108427
1661	0.6722215828
1662	0.6721160707
1663	0.6720256636
1664	0.6718780311
1665	0.6717474551
1666	0.6716197039
1667	0.6715127611
1668	0.6714027923
1669	0.6712845487
1670	0.6711899814
1671	0.6711100627
1672	0.6710020667
1673	0.6708319002
1674	0.6707303793
1675	0.6706151033
1676	0.6704829392
1677	0.670353155
1678	0.6702209399
1679	0.6701503132
1680	0.6700682797
1681	0.6699413542
1682	0.6698811222
1683	0.6697764636
1684	0.6696549566
1685	0.6695197849
1686	0.6693811133
1687	0.669276864
1688	0.6691762719
1689	0.6690712559
1690	0.6689385248
1691	0.6688459017
1692	0.6687455224
1693	0.6686825819
1694	0.668576783
1695	0.668455137
1696	0.6683902114
1697	0.6682939635
1698	0.6681877941
1699	0.6680454792
1700	0.667965979
1701	0.6678592728
1702	0.6677435634
1703	0.6676488925
1704	0.6675279774
1705	0.6674214503
1706	0.6672874484
1707	0.6672094017
1708	0.6670981721
1709	0.6670114432
1710	0.6669050394
1711	0.6668341123
1712	0.6667730429
1713	0.6666578394
1714	0.6665914152
1715	0.6664820119
1716	0.6663418934
1717	0.6662090374
1718	0.6660522531
1719	0.6659358642
1720	0.6658164927
1721	0.665706783
1722	0.6656112642
1723	0.6655072674
1724	0.665411425
1725	0.6653172458
1726	0.6651847623
1727	0.6650554459
1728	0.6649095895
1729	0.6647515338
1730	0.6646745833
1731	0.6645609679
1732	0.6644106951
1733	0.6643284571
1734	0.6642452938
1735	0.6641213524
1736	0.6639655065
1737	0.6638366445
1738	0.6637357015
1739	0.6636434362
1740	0.6635126305
1741	0.6634010744
1742	0.6633207603
1743	0.6632077474
1744	0.6631012832
1745	0.6629681796
1746	0.6628165366
1747	0.6627153415
1748	0.6626195501
1749	0.6625300023
1750	0.6624093996
1751	0.6623018273
1752	0.6621917367
1753	0.6621247408
1754	0.6620318581
1755	0.6618834207
1756	0.6618096198
1757	0.6617056082
1758	0.6615387404
1759	0.6614053288
1760	0.6612836959
1761	0.6611573703
1762	0.6611176679
1763	0.6610097994
1764	0.6609257039
1765	0.6608502729
1766	0.6607373244
1767	0.6606390133
1768	0.6605370071
1769	0.6604111588
1770	0.6602792934
1771	0.6601998337
1772	0.6600830083
1773	0.6599886822
1774	0.6598758306
1775	0.6597555765
1776	0.6596726219
1777	0.6595405124
1778	0.6594472491
1779	0.6593903805
1780	0.6593322256
1781	0.6592533892
1782	0.6591570873
1783	0.6590674245
1784	0.6589696137
1785	0.6588842206
1786	0.6587669398
1787	0.6586781916
1788	0.6585881909
1789	0.6584903099
1790	0.658331882
1791	0.6582057018
1792	0.658104662
1793	0.6579898351
1794	0.6578831071
1795	0.6577820191
1796	0.6576522194
1797	0.6575250108
1798	0.6574401417
1799	0.6572824183
1800	0.6571742983
1801	0.6570610837
1802	0.6569669191
1803	0.6568472783
1804	0.6567209711
1805	0.6566415758
1806	0.6565086686
1807	0.6563879151
1808	0.6563123423
1809	0.6562355755
1810	0.6560807283
1811	0.6559506492
1812	0.6558104501
1813	0.6557209678
1814	0.6556350786
1815	0.655554798
1816	0.6554542901
1817	0.6553261705
1818	0.6552475683
1819	0.6551613519
1820	0.6550948945
1821	0.6549816458
1822	0.6548941274
1823	0.6548039662
1824	0.6546724402
1825	0.6545766997
1826	0.6544403599
1827	0.6543793267
1828	0.6542600486
1829	0.6541715545
1830	0.6540857471
1831	0.6539977733
1832	0.6539172271
1833	0.653809627
1834	0.6537192638
1835	0.6536199891
1836	0.653558699
1837	0.6534699843
1838	0.6533763648
1839	0.6532848196
1840	0.653149665
1841	0.6530654365
1842	0.6529457688
1843	0.6528425363
1844	0.6526881432
1845	0.6526098103
1846	0.6525115572
1847	0.652378247
1848	0.6522590515
1849	0.6521381561
1850	0.6520802826
1851	0.6519988862
1852	0.6518581203
1853	0.6517831506
1854	0.651665935
1855	0.6515581532
1856	0.6514644457
1857	0.6513687571
1858	0.6513145413
1859	0.6511935396
1860	0.6510888114
1861	0.6509843066
1862	0.6509150819
1863	0.6508189302
1864	0.650719756
1865	0.650636115
1866	0.650551515
1867	0.6504279751
1868	0.6503263412
1869	0.650195971
1870	0.6500747869
1871	0.6499378838
1872	0.6498589141
1873	0.649748185
1874	0.6496287018
1875	0.6495049852
1876	0.6493851228
1877	0.6493270127
1878	0.6492277186
1879	0.6490963147
1880	0.6489854434
1881	0.6488893409
1882	0.64878254
1883	0.6486802559
1884	0.6485748613
1885	0.6485239056
1886	0.6484768449
1887	0.6483941221
1888	0.6482916321
1889	0.6482128679
1890	0.6481423161
1891	0.6480453209
1892	0.6479553217
1893	0.6478780421
1894	0.6477883779
1895	0.6476573857
1896	0.6475563163
1897	0.6474818284
1898	0.6473795409
1899	0.6472882698
1900	0.6471952405
1901	0.6470924898
1902	0.6469925653
1903	0.6468831623
1904	0.6467712514
1905	0.6466483287
1906	0.6465691517
1907	0.6465072049
1908	0.646423549
1909	0.6462703269
1910	0.6462214424
1911	0.6461643713
1912	0.6460686204
1913	0.6459961594
1914	0.6459374117
1915	0.6458361076
1916	0.645723372
1917	0.645625293
1918	0.6455377082
1919	0.6454438569
1920	0.6453512935
1921	0.6452832762
1922	0.6451821434
1923	0.6450683599
1924	0.6449867014
1925	0.6448424972
1926	0.6447318596
1927	0.6445919919
1928	0.6445180989
1929	0.6444014708
1930	0.6443230987
1931	0.6442318913
1932	0.6441307111
1933	0.6440524816
1934	0.6439249701
1935	0.6438550209
1936	0.6437521762
1937	0.6436797249
1938	0.6435765752
1939	0.6434962013
1940	0.6434567302
1941	0.6433432376
1942	0.6432511981
1943	0.6431661296
1944	0.6430865604
1945	0.642937488
1946	0.6428073418
1947	0.6427161552
1948	0.6426191418
1949	0.6425481788
1950	0.6424325295
1951	0.6423131856
1952	0.6422156117
1953	0.6421285458
1954	0.6420620632
1955	0.6419981763
1956	0.6418796448
1957	0.6418037389
1958	0.6417344639
1959	0.6416309372
1960	0.6415257101
1961	0.641425094
1962	0.6413196316
1963	0.6412606443
1964	0.6411754269
1965	0.6410766449
1966	0.6409317402
1967	0.6408416644
1968	0.6407424998
1969	0.6406545603
1970	0.6405836716
1971	0.6404587278
1972	0.6403361916
1973	0.6402507813
1974	0.6401838231
1975	0.6401118644
1976	0.6400072465
1977	0.6399045646
1978	0.6398090387
1979	0.6397177609
1980	0.6396249937
1981	0.6394858026
1982	0.6393514551
1983	0.6392644817
1984	0.6391759792
1985	0.6390338014
1986	0.6389398777
1987	0.6388468641
1988	0.6387519729
1989	0.6386675981
1990	0.6385780018
1991	0.6384772061
1992	0.6384010339
1993	0.6383130403
1994	0.6382238877
1995	0.6381204985
1996	0.6380163518
1997	0.6379243004
1998	0.6378397635
1999	0.637768606
2000	0.637677363
2001	0.6375531071
2002	0.6374589773
2003	0.6373783751
2004	0.6373083832
2005	0.6372450935
2006	0.6371151729
2007	0.6370471409
2008	0.6369763424
2009	0.6368927568
2010	0.6368186239
2011	0.6367237844
2012	0.6366451637
2013	0.6365787398
2014	0.6364738879
2015	0.6363747396
2016	0.6362688296
2017	0.636176057
2018	0.6360810428
2019	0.6359841727
2020	0.6359021757
2021	0.6358143807
2022	0.6356994669
2023	0.6356099684
2024	0.6355248425
2025	0.6354489142
2026	0.6353411503
2027	0.6352795706
2028	0.6351778688
2029	0.6351163965
2030	0.6350447028
2031	0.634968495
2032	0.6348340293
2033	0.6347761893
2034	0.634690947
2035	0.6346402566
2036	0.6345346444
2037	0.6344468023
2038	0.634368211
2039	0.6342806919
2040	0.6341726424
2041	0.634082004
2042	0.6339944859
2043	0.6339115599
2044	0.633824166
2045	0.6337174236
2046	0.6336152424
2047	0.6335446626
2048	0.6334505316
2049	0.6333241663
2050	0.6332315316
2051	0.6331345568
2052	0.6330710229
2053	0.6329888335
2054	0.632881165
2055	0.6327964737
2056	0.6327112067
2057	0.6326305828
2058	0.6325566153
2059	0.6324007957
2060	0.6323366829
2061	0.6322228591
2062	0.632145657
2063	0.6320782655
2064	0.631985633
2065	0.6318730672
2066	0.6317564177
2067	0.6316609694
2068	0.6315698136
2069	0.6315019488
2070	0.6314002989
2071	0.6313407889
2072	0.631222176
2073	0.6311550848
2074	0.6310748024
2075	0.6309975494
2076	0.6309115897
2077	0.6308629703
2078	0.6307899168
2079	0.6306737379
2080	0.6305972007
2081	0.6305231966
2082	0.6304533808
2083	0.6303441629
2084	0.6302843016
2085	0.6301740553
2086	0.6300825731
2087	0.6299918505
2088	0.6298585748
2089	0.6297538912
2090	0.6296564551
2091	0.6295907702
2092	0.629473018
2093	0.6294032953
2094	0.6292774345
2095	0.6291888958
2096	0.6290666121
2097	0.628966352
2098	0.6288717874
2099	0.6287909751
2100	0.6287326751
2101	0.6286726967
2102	0.6286078128
2103	0.6285221183
2104	0.628421449
2105	0.6283453043
2106	0.6282665997
2107	0.6281821211
2108	0.6280859407
2109	0.6279817776
2110	0.6278843536
2111	0.6277725602
2112	0.6276839065
2113	0.627602509
2114	0.6275217558
2115	0.6274479074
2116	0.6273939602
2117	0.6273025222
2118	0.6272007268
2119	0.6270942723
2120	0.6269772468
2121	0.6268777867
2122	0.6267767879
2123	0.6267156358
2124	0.6266145838
2125	0.6265408103
2126	0.6264637675
2127	0.6263911203
2128	0.6263173358
2129	0.6262546105
2130	0.6261844855
2131	0.6260785191
2132	0.6260167067
2133	0.6258966179
2134	0.6258590873
2135	0.6257986854
2136	0.625719205
2137	0.625641127
2138	0.6255617094
2139	0.6254757196
2140	0.6254051136
2141	0.6253023268
2142	0.6251861159
2143	0.6251067516
2144	0.6250552129
2145	0.6249494849
2146	0.6248891356
2147	0.624826146
2148	0.6247747756
2149	0.624722772
2150	0.6246330078
2151	0.6245559737
2152	0.6245161122
2153	0.6244495245
2154	0.6243733235
2155	0.6242761308
2156	0.6242161161
2157	0.6241046806
2158	0.6239984067
2159	0.6239172323
2160	0.6238561715
2161	0.6237301689
2162	0.6236454879
2163	0.6235610743
2164	0.6234703676
2165	0.6233709077
2166	0.6232701201
2167	0.6231833531
2168	0.6230939661
2169	0.6229730918
2170	0.6228741792
2171	0.6227913349
2172	0.6227176811
2173	0.6226617887
2174	0.6225853347
2175	0.6225081198
2176	0.6224237224
2177	0.6223107709
2178	0.6222375171
2179	0.6221608254
2180	0.6220713076
2181	0.6219508988
2182	0.621863002
2183	0.6217766452
2184	0.6217013404
2185	0.6216145138
2186	0.6215540104
2187	0.6214721174
2188	0.6213931997
2189	0.6213355174
2190	0.6212373422
2191	0.6211650216
2192	0.6210528845
2193	0.6209361163
2194	0.6208702068
2195	0.6207970608
2196	0.6207487114
2197	0.6206764775
2198	0.6205779342
2199	0.6205231151
2200	0.6204442298
2201	0.6203375518
2202	0.6202647194
2203	0.6201825458
2204	0.6200734787
2205	0.6199972922
2206	0.6198859058
2207	0.6198069089
2208	0.6196956501
2209	0.6196041364
2210	0.6194753943
2211	0.6193911543
2212	0.6192752615
2213	0.6192189494
2214	0.6191263185
2215	0.6190649535
2216	0.6189982523
2217	0.618950264
2218	0.6188704543
2219	0.6187688888
2220	0.618644879
2221	0.6185390788
2222	0.6184475017
2223	0.6183520212
2224	0.6182183083
2225	0.6181684242
2226	0.6181171698
2227	0.6180224311
2228	0.6179471578
2229	0.6178511592
2230	0.617785677
2231	0.6176407149
2232	0.6175397283
2233	0.6174917616
2234	0.6174410765
2235	0.6173731835
2236	0.6172611265
2237	0.6171629636
2238	0.6170625051
2239	0.6169481387
2240	0.6168665166
2241	0.6167700113
2242	0.6166965721
2243	0.6166305016
2244	0.6165452044
2245	0.6164813637
2246	0.6164055988
2247	0.6162968913
2248	0.6161841939
2249	0.6161127881
2250	0.6160400512
2251	0.615968238
2252	0.6159008566
2253	0.6158428109
2254	0.6157733312
2255	0.615684918
2256	0.6155802662
2257	0.6154957722
2258	0.6153886611
2259	0.6152897697
2260	0.6152036458
2261	0.615135812
2262	0.615026192
2263	0.6149724169
2264	0.6149107633
2265	0.6148404337
2266	0.6147445436
2267	0.6146491947
2268	0.6145396247
2269	0.6144480993
2270	0.6143418683
2271	0.6142966517
2272	0.614219314
2273	0.6141285811
2274	0.6140930022
2275	0.6139957603
2276	0.6139177835
2277	0.6138244533
2278	0.6137410195
2279	0.61367396
2280	0.6135878363
2281	0.6134758046
2282	0.6133989455
2283	0.613315154
2284	0.6132353886
2285	0.6131659613
2286	0.6130520935
2287	0.6129682442
2288	0.6129020676
2289	0.6128311987
2290	0.6127529709
2291	0.6126667022
2292	0.6125869018
2293	0.6125373031
2294	0.6124351013
2295	0.612390106
2296	0.61231838
2297	0.6122336823
2298	0.6121562656
2299	0.6121001666
2300	0.612006749
2301	0.6119265542
2302	0.6118143217
2303	0.6117165833
2304	0.6116176078
2305	0.6115385127
2306	0.6114191181
2307	0.6113057815
2308	0.6112170835
2309	0.611094776
2310	0.6109973306
2311	0.6109065421
2312	0.610832235
2313	0.6107459733
2314	0.6106692781
2315	0.6105997504
2316	0.6105372703
2317	0.6104371498
2318	0.6103434393
2319	0.6102567162
2320	0.6101720873
2321	0.6100812272
2322	0.6100078288
2323	0.6099179371
2324	0.6098581991
2325	0.6097843423
2326	0.609680846
2327	0.6096262247
2328	0.6095267641
2329	0.6094401697
2330	0.6093600399
2331	0.6092649591
2332	0.6091647749
2333	0.6090600461
2334	0.6089495992
2335	0.608817068
2336	0.6087125407
2337	0.6086452627
2338	0.6085429626
2339	0.608472511
2340	0.6083734732
2341	0.608297233
2342	0.6082420051
2343	0.6081381889
2344	0.6080645198
2345	0.6079907652
2346	0.6079105737
2347	0.6078192384
2348	0.6077623997
2349	0.6076734074
2350	0.6075588862
2351	0.6074877968
2352	0.6073801729
2353	0.607306403
2354	0.6072019519
2355	0.6071094606
2356	0.6070276643
2357	0.6069284904
2358	0.6068553582
2359	0.6067805442
2360	0.6067148661
2361	0.6066546073
2362	0.606548091
2363	0.6064481417
2364	0.6063806702
2365	0.6062903956
2366	0.606158647
2367	0.6060692433
2368	0.6060064663
2369	0.6059292229
2370	0.6058274416
2371	0.6057525887
2372	0.6056943226
2373	0.6056126221
2374	0.6055591076
2375	0.6055054606
2376	0.6054566154
2377	0.605361952
2378	0.6052937639
2379	0.6051822698
2380	0.6051468452
2381	0.6050240053
2382	0.6049378654
2383	0.6048367966
2384	0.6047515851
2385	0.6046769749
2386	0.6045931218
2387	0.6045340374
2388	0.6044588985
2389	0.6043982559
2390	0.6043259912
2391	0.6042126829
2392	0.6041469532
2393	0.6040967675
2394	0.6040188052
2395	0.6038982891
2396	0.6038486788
2397	0.6037223098
2398	0.603631198
2399	0.6035358324
2400	0.6034664987
2401	0.6033906563
2402	0.6032983357
2403	0.6031986834
2404	0.6030769058
2405	0.602999056
2406	0.6029201181
2407	0.6028358698
2408	0.6027879935
2409	0.6026704102
2410	0.6025752789
2411	0.6024904334
2412	0.6024115632
2413	0.6023012583
2414	0.602234778
2415	0.6021675614
2416	0.6021078437
2417	0.6020442
2418	0.6019636553
2419	0.6018623923
2420	0.6017776894
2421	0.6016863106
2422	0.6016063696
2423	0.6015061975
2424	0.6013902847
2425	0.6013013649
2426	0.601209095
2427	0.6011241569
2428	0.6010261756
2429	0.600936977
2430	0.6008242558
2431	0.6007326543
2432	0.600645203
2433	0.6005779835
2434	0.6004969872
2435	0.6004308805
2436	0.6003459388
2437	0.6002654106
2438	0.6001969765
2439	0.6001311984
2440	0.6000431366
2441	0.599950345
2442	0.5998719412
2443	0.5997949302
2444	0.5997279402
2445	0.5996451863
2446	0.599603166
2447	0.5994887961
2448	0.5994393477
2449	0.599352549
2450	0.5992634011
2451	0.5991834901
2452	0.599106015
2453	0.5990046216
2454	0.5989191777
2455	0.5988008201
2456	0.5987131883
2457	0.5986298985
2458	0.5985543341
2459	0.5984919482
2460	0.5983706598
2461	0.5982617974
2462	0.598207127
2463	0.5981637358
2464	0.5980475454
2465	0.5979883702
2466	0.5978919873
2467	0.5977645599
2468	0.5976886967
2469	0.597620238
2470	0.597547576
2471	0.5974253113
2472	0.5973075255
2473	0.597256736
2474	0.5971914601
2475	0.5971026533
2476	0.597022125
2477	0.5969290364
2478	0.5968516624
2479	0.5967940599
2480	0.5967378934
2481	0.5966745634
2482	0.5966102303
2483	0.5965221533
2484	0.5964590474
2485	0.59637618
2486	0.5962843326
2487	0.5961986522
2488	0.5961339176
2489	0.5960684568
2490	0.5959810604
2491	0.5958988847
2492	0.5958100122
2493	0.5957689904
2494	0.5956423953
2495	0.5955651162
2496	0.5954921676
2497	0.595431771
2498	0.5953447532
2499	0.5952758326
2500	0.5952031821
2501	0.5951404973
2502	0.5950124268
2503	0.5949423715
2504	0.59486327
2505	0.5948139861
2506	0.5947314216
2507	0.5946631867
2508	0.5945353189
2509	0.5944716206
2510	0.5944082523
2511	0.5943637472
2512	0.5942912628
2513	0.5942132782
2514	0.5941735903
2515	0.5940739484
2516	0.593991317
2517	0.593935931
2518	0.5938761308
2519	0.593806244
2520	0.593670671
2521	0.5936046218
2522	0.5934881982
2523	0.5933888902
2524	0.5933280798
2525	0.5932671952
2526	0.5931970722
2527	0.59311354
2528	0.5930368851
2529	0.5929625951
2530	0.5928709618
2531	0.5928038408
2532	0.5927270664
2533	0.5926473479
2534	0.5925779401
2535	0.5925135009
2536	0.5924428232
2537	0.5923576465
2538	0.5922772337
2539	0.592203317
2540	0.5921156196
2541	0.5920525157
2542	0.5919867247
2543	0.5919190428
2544	0.5918526237
2545	0.5917753496
2546	0.5917240411
2547	0.5916241396
2548	0.5915530854
2549	0.5914836032
2550	0.5914188181
2551	0.5913401778
2552	0.5912493581
2553	0.5911973763
2554	0.5911005792
2555	0.5910104256
2556	0.5909592785
2557	0.5908574543
2558	0.5908089143
2559	0.5907175526
2560	0.5906608635
2561	0.5905795272
2562	0.5905297258
2563	0.5904696756
2564	0.5903841936
2565	0.5903223296
2566	0.590261561
2567	0.5901957112
2568	0.590091362
2569	0.5900250869
2570	0.5899530583
2571	0.5898905794
2572	0.5898142949
2573	0.5897333442
2574	0.5896409479
2575	0.589535174
2576	0.5894749916
2577	0.5893763162
2578	0.5893013095
2579	0.5892718611
2580	0.5891818608
2581	0.58908213
2582	0.5889880852
2583	0.5889307739
2584	0.5888432041
2585	0.5887618627
2586	0.588657615
2587	0.588597492
2588	0.5884870545
2589	0.5884093147
2590	0.5883343963
2591	0.5882552622
2592	0.588178775
2593	0.5880928466
2594	0.5880228839
2595	0.5879464046
2596	0.5878968899
2597	0.5878232981
2598	0.5877448346
2599	0.5876572284
2600	0.5875542636
2601	0.5875021382
2602	0.5874461471
2603	0.5873555899
2604	0.5872702777
2605	0.5872002547
2606	0.5871169683
2607	0.5870431057
2608	0.5869975136
2609	0.5869191299
2610	0.5868501208
2611	0.5867900787
2612	0.5867206225
2613	0.5866580862
2614	0.5865893622
2615	0.5865142889
2616	0.5864486784
2617	0.5863715582
2618	0.586300088
2619	0.5861987961
2620	0.5861156119
2621	0.586010003
2622	0.5859692215
2623	0.5858828465
2624	0.5858332022
2625	0.5857419548
2626	0.585688883
2627	0.5856487841
2628	0.5855374174
2629	0.5854744309
2630	0.5854248944
2631	0.5853351826
2632	0.5852818779
2633	0.585214796
2634	0.5851283521
2635	0.5850607428
2636	0.5849923482
2637	0.5849462623
2638	0.5848524042
2639	0.5847685499
2640	0.5846611082
2641	0.5845865679
2642	0.5845340419
2643	0.584464124
2644	0.5844092733
2645	0.5843234651
2646	0.5842537644
2647	0.5841854432
2648	0.5841339178
2649	0.5840666496
2650	0.5839597776
2651	0.5838780551
2652	0.5838327839
2653	0.5837350726
2654	0.583657174
2655	0.583603521
2656	0.5835332841
2657	0.5834633709
2658	0.5834056614
2659	0.5833023203
2660	0.5832093946
2661	0.5831410044
2662	0.5830654682
2663	0.5830001418
2664	0.5829353528
2665	0.5828848158
2666	0.5828283358
2667	0.5827144215
2668	0.5826443421
2669	0.5825589365
2670	0.5824571634
2671	0.5823506346
2672	0.5822891739
2673	0.582216422
2674	0.5821745657
2675	0.582099529
2676	0.5820358878
2677	0.5819740672
2678	0.5819178589
2679	0.5818670966
2680	0.5817887663
2681	0.5817100156
2682	0.5816261685
2683	0.5815076273
2684	0.5814282503
2685	0.5813429171
2686	0.5812935785
2687	0.5812329948
2688	0.581163252
2689	0.5810880319
2690	0.5809963003
2691	0.5809146205
2692	0.5808143155
2693	0.580758285
2694	0.5806940767
2695	0.5806021879
2696	0.5805326615
2697	0.580439645
2698	0.5803334132
2699	0.5802644272
2700	0.5801785725
2701	0.5801106608
2702	0.5800632986
2703	0.580000418
2704	0.5799356978
2705	0.5798579415
2706	0.5797784943
2707	0.5797183499
2708	0.5796299075
2709	0.5795823433
2710	0.5795128142
2711	0.579431576
2712	0.579336328
2713	0.579259959
2714	0.5791469732
2715	0.5790654287
2716	0.5789665921
2717	0.5788547456
2718	0.5787860734
2719	0.5787100586
2720	0.5786572745
2721	0.5785939765
2722	0.5785159475
2723	0.5784252558
2724	0.5783740533
2725	0.5782950845
2726	0.578228485
2727	0.5781558998
2728	0.578073873
2729	0.5780185562
2730	0.5779503798
2731	0.5778921453
2732	0.577814883
2733	0.5777150738
2734	0.5776078387
2735	0.5775118548
2736	0.5774311621
2737	0.577373073
2738	0.5772737593
2739	0.5772176925
2740	0.5771735249
2741	0.5771046404
2742	0.57705325
2743	0.5769789084
2744	0.5769071396
2745	0.5768231067
2746	0.5767559785
2747	0.5766928294
2748	0.5765982971
2749	0.5765101603
2750	0.5764426132
2751	0.5763698835
2752	0.5762960523
2753	0.5762646128
2754	0.5761911752
2755	0.5761328857
2756	0.5760383775
2757	0.575957768
2758	0.5758790259
2759	0.5758192462
2760	0.5757613414
2761	0.5756642171
2762	0.5755630972
2763	0.5754959379
2764	0.5753890176
2765	0.5753315743
2766	0.5752867706
2767	0.5752332272
2768	0.5751826239
2769	0.575124375
2770	0.5750478613
2771	0.5749994241
2772	0.5749130019
2773	0.5748474686
2774	0.5747527164
2775	0.574681117
2776	0.5746185466
2777	0.5745541746
2778	0.5744926163
2779	0.5744102139
2780	0.5743344376
2781	0.5742629051
2782	0.5742014365
2783	0.5741476983
2784	0.5740463807
2785	0.573989452
2786	0.5739335803
2787	0.5738916259
2788	0.5738293289
2789	0.5737851579
2790	0.5737350472
2791	0.5736780863
2792	0.5736131121
2793	0.5735506796
2794	0.5734810425
2795	0.5734221694
2796	0.5733359417
2797	0.5732377772
2798	0.5731351235
2799	0.573069757
2800	0.5729843927
2801	0.5729213049
2802	0.5728378272
2803	0.5727719576
2804	0.5727009433
2805	0.5726499582
2806	0.5726089633
2807	0.5725512588
2808	0.5724961243
2809	0.5724417879
2810	0.5723871655
2811	0.5723181257
2812	0.5722807262
2813	0.5722102977
2814	0.5720959737
2815	0.5720316401
2816	0.5719472002
2817	0.5718834853
2818	0.5718052313
2819	0.5717272228
2820	0.5716673151
2821	0.5715961604
2822	0.5715217202
2823	0.5714590604
2824	0.5714062809
2825	0.5713708249
2826	0.5712919298
2827	0.5712259657
2828	0.5711597444
2829	0.5711240947
2830	0.5710324501
2831	0.5709629059
2832	0.5709294486
2833	0.5708478089
2834	0.5707550904
2835	0.5706711175
2836	0.5706061047
2837	0.5705553775
2838	0.570447989
2839	0.5703974209
2840	0.5703123873
2841	0.5702224039
2842	0.5701706016
2843	0.5700685457
2844	0.5699827784
2845	0.5699080094
2846	0.5698600073
2847	0.5698134813
2848	0.5697290431
2849	0.5696484944
2850	0.5695616561
2851	0.5695053378
2852	0.5694173074
2853	0.5693364995
2854	0.5692738722
2855	0.569184054
2856	0.569124234
2857	0.5690898538
2858	0.5690622521
2859	0.5689679644
2860	0.5688973491
2861	0.568848838
2862	0.5687692815
2863	0.5686958676
2864	0.5686358511
2865	0.5685641074
2866	0.5685148869
2867	0.5684638755
2868	0.5684049088
2869	0.5683319613
2870	0.5682753554
2871	0.5681767173
2872	0.568098139
2873	0.5680267407
2874	0.5679746473
2875	0.5679025011
2876	0.567851409
2877	0.5678011249
2878	0.5677289604
2879	0.5676404342
2880	0.5675732987
2881	0.5675251099
2882	0.5674402371
2883	0.5673719262
2884	0.5673056716
2885	0.567249381
2886	0.5671632333
2887	0.5671051028
2888	0.567026049
2889	0.5669390585
2890	0.5668697523
2891	0.566780127
2892	0.5667206138
2893	0.5666575821
2894	0.5665889884
2895	0.5665530578
2896	0.5664892617
2897	0.5664199331
2898	0.5663303618
2899	0.5662602338
2900	0.5661827828
2901	0.5660929114
2902	0.566041239
2903	0.5659732054
2904	0.5659255783
2905	0.5658576899
2906	0.5658111373
2907	0.5657511441
2908	0.5656577495
2909	0.5656009166
2910	0.565526293
2911	0.5654865215
2912	0.5654152294
2913	0.5653041185
2914	0.5652442685
2915	0.5651780632
2916	0.5650966176
2917	0.5650303826
2918	0.5649686191
2919	0.5648909756
2920	0.5648606301
2921	0.5647451783
2922	0.5646930402
2923	0.5646090561
2924	0.5645479512
2925	0.5644599753
2926	0.5643959956
2927	0.5643426007
2928	0.564310083
2929	0.5642300726
2930	0.5641651256
2931	0.5640524718
2932	0.5639606837
2933	0.5639121946
2934	0.5638292426
2935	0.5637551534
2936	0.563719926
2937	0.5636192516
2938	0.5635838614
2939	0.5635131039
